avg_sales,avg_revenue,avg_price,avg_pct_ventas,cluster
6137.0,14630.5,6515.08,136.05,1
815.0,7067.62,23763.25,-51.61,0
14478.0,51835.08,9820.25,872.18,1
2380.0,34346.5,39271.75,-386.26,0
13304.0,51301.12,10747.28,388.4,1
4455.0,39364.5,24344.28,-58.54,0
4149.0,14365.91,9487.25,250.25,1
15239.0,96946.62,17613.11,380.49,1
4097.0,76571.86,51203.0,-100.26,0
2901.0,14396.21,13597.25,-309.62,1
10662.0,12891.78,3318.95,272.83,1
5064.0,44097.95,23845.49,-1.24,0
2047.0,10170.91,13691.04,-335.54,1
5858.0,37657.45,17731.75,228.92,1
4687.0,27441.75,16117.98,62.22,1
968.0,2989.96,8475.59,-230.94,1
5260.0,26130.52,13627.52,147.22,1
6611.0,38638.0,16110.14,213.5,1
2664.0,39339.98,40680.56,-278.39,0
4398.0,32321.76,20142.57,-111.24,0
4408.0,39108.08,24516.75,-77.59,0
3516.0,37257.11,29038.38,-131.3,0
4339.0,32214.99,20340.32,-106.96,0
6449.0,82610.1,35364.73,30.58,0
19971.0,30955.05,4247.0,639.94,1
5752.0,35769.9,17071.48,241.85,1
5756.0,35814.7,17060.57,45.28,1
2759.0,45395.86,44839.08,-237.26,0
1837.0,5962.76,8891.7,-393.33,1
6953.0,34520.58,13605.8,214.08,1
780.0,1920.75,6747.25,-235.3,1
5861.0,57682.58,26970.75,218.04,0
6983.0,34626.76,13598.25,362.44,1
4726.0,53489.78,31576.88,164.26,0
2311.0,24194.88,28636.0,-409.64,0
8728.0,76569.71,24104.6,357.27,0
7951.0,39434.31,13581.26,248.8,1
3471.0,29967.85,23332.85,-159.52,0
1916.0,14029.62,20052.3,-485.65,0
1787.0,9818.75,15069.11,-393.56,1
3301.0,41157.58,34221.38,-238.98,0
10634.0,76916.83,19830.4,202.01,1
8967.0,66085.11,20135.5,120.56,1
1841.0,9155.79,13581.21,-293.39,1
5621.0,54394.14,26499.74,60.42,0
3676.0,32030.4,23874.25,-159.31,0
4514.0,40016.38,24309.0,-91.38,0
10374.0,64462.05,17037.48,498.86,1
1742.0,11910.92,18734.75,-68.3,1
3363.0,14629.05,11919.0,169.09,1
4718.0,29272.16,17010.41,145.56,1
9112.0,33828.3,10172.25,331.99,1
5090.0,12581.58,6775.49,190.03,1
5446.0,37168.42,18628.54,-34.33,1
3385.0,43473.21,35452.65,-189.94,0
4856.0,34032.27,19557.4,-153.45,0
3196.0,18337.46,15976.71,-214.15,1
3070.0,20988.02,18722.9,30.56,1
6588.0,43383.56,18056.79,112.9,1
2280.0,17493.45,21246.55,-343.9,0
6947.0,44791.08,17722.48,244.86,1
1834.0,12539.98,18734.75,-311.67,0
3133.0,13029.48,11403.59,11.37,1
1093.0,14997.94,37579.8,-487.1,0
3044.0,16746.93,15061.38,-178.33,1
1865.0,13917.56,20447.25,-32.31,1
6077.0,37841.61,17206.91,91.01,1
10173.0,70950.85,19567.48,84.86,1
3319.0,23409.84,19511.34,-162.84,0
9343.0,72536.1,21235.36,369.46,1
5605.0,32684.12,15997.78,85.8,1
2165.0,5791.38,7329.5,28.69,1
8755.0,20818.84,6527.19,402.33,1
7377.0,35760.49,13363.62,423.22,1
6048.0,44527.68,20316.0,-2.16,1
1806.0,14086.8,21372.0,-318.02,0
2653.0,16203.3,16738.74,-321.78,1
2711.0,40337.08,43337.25,-284.97,0
3746.0,33478.94,24548.58,-212.96,0
20385.0,121404.56,16318.79,482.86,1
8179.0,60676.75,20287.22,366.37,1
4391.0,25582.84,15980.12,-20.96,1
7003.0,52837.58,20697.81,366.13,1
5951.0,25441.02,11732.35,363.98,1
22632.0,35073.26,4246.34,521.68,1
2462.0,24489.78,27220.45,-156.57,0
20351.0,50173.42,6767.7,921.5,1
3673.0,13840.4,10401.58,-127.08,1
2985.0,26035.88,24877.56,-54.87,0
1776.0,13380.69,20672.49,-473.6,0
5479.0,36570.92,18309.75,-31.68,1
1560.0,9154.69,17137.99,-292.7,1
796.0,5950.1,20481.5,-176.63,0
14350.0,62263.34,12077.44,628.2,1
956.0,2958.98,8470.4,-309.67,1
6018.0,10680.82,4862.94,194.48,1
4956.0,36447.26,20218.86,-100.46,0
6161.0,30573.96,13597.25,146.76,1
4193.0,10322.51,6535.5,250.0,1
1698.0,4183.26,6749.96,-134.63,1
7829.0,74786.5,26201.8,304.69,0
6572.0,59512.86,24796.52,309.34,0
3310.0,18206.94,15240.9,-184.67,1
1317.0,6535.61,13597.25,-170.53,1
5616.0,13899.6,6781.5,310.22,1
4197.0,45002.69,29465.02,9.56,0
6413.0,42290.62,18060.61,109.49,1
6803.0,18878.32,7603.5,355.32,1
4170.0,20693.62,13597.25,75.26,1
6482.0,115552.23,48832.01,158.04,0
9954.0,46665.74,12852.6,710.26,1
4113.0,30539.02,20344.5,-73.27,0
4061.0,15178.61,10241.39,-29.7,1
4932.0,43894.68,24556.9,-31.53,0
9494.0,33355.55,9572.69,558.11,1
1189.0,5491.84,12708.25,-85.41,1
924.0,4577.26,13531.22,-249.8,1
3612.0,29458.5,22496.26,-109.27,0
2322.0,14463.61,17074.71,-202.48,1
3412.0,12728.56,10212.12,-90.57,1
4557.0,35541.15,20706.15,166.31,1
17366.0,198293.9,31371.02,528.23,0
4233.0,34705.08,22579.66,-16.98,0
1850.0,11377.5,16851.0,2.43,1
3197.0,27718.55,23776.02,-234.41,0
2290.0,14268.1,17080.43,-209.58,1
12962.0,85774.59,18134.68,532.5,1
19947.0,24185.74,3322.25,344.73,1
5386.0,18716.35,9521.5,117.1,1
5698.0,41964.54,19746.65,-16.18,1
3359.0,24520.7,20002.0,-211.95,0
9914.0,41266.61,11360.29,265.34,1
5890.0,67979.96,31498.11,-42.68,0
22217.0,179397.95,22119.26,715.23,1
11501.0,68990.34,16543.21,346.4,1
17169.0,62756.48,10028.54,457.29,1
3000.0,22236.15,20333.4,-220.02,0
3510.0,12875.09,10154.08,-142.49,1
8346.0,48832.66,16117.19,258.15,1
13797.0,16728.57,3321.96,484.59,1
5928.0,82771.96,38445.06,126.73,0
6251.0,77140.28,33796.92,307.78,0
2988.0,30046.94,27466.66,-196.64,0
992.0,6128.82,16956.07,-273.03,1
1977.0,23341.69,31247.04,-40.79,0
1557.0,15511.61,27297.25,-142.08,0
3531.0,31187.14,25017.8,37.79,0
2902.0,13496.74,12718.6,-324.09,1
4418.0,33750.5,21249.6,-105.63,0
1760.0,12492.98,19439.07,-146.86,0
956.0,5819.65,16679.75,-116.37,1
24845.0,117251.29,13102.38,674.73,1
4591.0,40785.29,24546.41,34.11,0
11385.0,78246.39,18841.31,541.57,1
11522.0,93310.92,22209.12,402.28,1
4866.0,36543.15,20904.4,-69.32,0
22892.0,22319.7,2671.5,779.51,1
1711.0,18792.15,30365.78,-53.68,0
5829.0,34050.84,16026.65,92.15,1
8011.0,29841.85,10249.38,358.68,1
7741.0,63333.36,22447.58,60.36,0
8563.0,40034.68,12846.29,528.25,1
5123.0,31564.81,16979.02,21.68,1
4188.0,36594.35,23942.88,-55.84,0
4246.0,23211.14,15062.59,-134.12,1
8525.0,54827.44,17767.5,322.32,1
908.0,6739.4,20158.25,-234.98,0
3718.0,16173.3,11919.0,192.79,1
7594.0,37387.88,13487.7,348.29,1
7271.0,50921.92,19523.5,2.0,1
4812.0,42990.28,24504.62,-83.19,0
3926.0,19482.78,13597.25,57.8,1
2409.0,17991.06,20456.62,-101.1,0
9219.0,80294.42,23875.4,460.38,1
13236.0,32593.65,6747.25,89.44,1
6423.0,47202.85,20201.93,247.22,1
4917.0,69837.94,39169.66,-111.33,0
895.0,5560.19,17022.25,-450.5,0
1754.0,11581.11,18168.94,-474.0,0
4357.0,33562.62,21189.0,-98.94,0
13435.0,61633.06,12569.75,759.95,1
892.0,9725.15,30365.85,-148.49,0
1016.0,8866.72,23923.98,-246.65,0
3484.0,34092.04,26949.06,-156.94,0
2854.0,9525.22,9144.75,182.97,1
3343.0,16213.55,13289.0,116.96,1
7274.0,30277.61,11356.16,242.15,1
3059.0,34299.04,30722.25,90.36,0
9351.0,59308.32,17476.49,264.19,1
3667.0,13613.74,10172.25,63.26,1
4387.0,30639.22,19051.6,-127.67,1
4800.0,75297.52,43986.51,3.48,0
3452.0,21375.06,17069.22,-193.36,1
9207.0,82758.0,24756.12,304.88,0
19417.0,95723.75,13534.96,568.1,1
12619.0,21790.88,4745.1,676.79,1
9301.0,67897.3,20002.0,342.21,1
1098.0,8268.08,20715.07,-470.84,0
2169.0,9977.4,12604.0,114.15,1
2250.0,16554.29,20047.7,-87.08,0
2097.0,6488.62,8489.12,-362.34,1
8121.0,32959.1,11121.16,-42.07,1
5168.0,25655.82,13653.31,113.28,1
1618.0,5622.55,9521.5,102.52,1
974.0,6659.1,18731.0,-135.27,1
2845.0,20085.44,19341.32,-312.81,0
24439.0,146537.47,16521.19,606.84,1
2551.0,15812.11,17013.81,-344.34,1
11300.0,50191.42,12018.21,271.1,1
4975.0,17896.85,9859.78,221.84,1
3180.0,33114.44,28635.72,-282.56,0
8154.0,45833.62,15801.7,248.78,1
19768.0,79466.33,11175.76,661.3,1
1612.0,15999.1,27194.5,-482.88,0
1595.0,11981.25,20687.4,-430.75,0
2373.0,11753.08,13592.66,-83.98,1
5557.0,65438.79,32318.81,90.14,0
1540.0,10529.12,18727.88,-53.48,1
3447.0,26517.39,21193.9,-171.68,0
8924.0,20971.4,6439.0,403.25,1
3755.0,28006.7,20470.74,-166.79,0
3660.0,8968.35,6681.48,-53.94,1
16040.0,155190.42,26461.11,476.74,0
11310.0,125862.25,30491.25,472.07,0
9681.0,67644.86,19386.84,62.73,1
27706.0,33605.56,3324.84,816.93,1
2056.0,12538.14,16678.19,-423.54,0
16273.0,30105.05,5069.0,593.45,1
6534.0,38062.92,15966.3,213.61,1
6176.0,49529.78,21977.25,140.18,0
2648.0,18200.5,19445.2,-312.27,0
1245.0,39266.48,87123.8,-462.0,0
16531.0,40743.86,6766.86,1103.61,1
965.0,5980.14,17017.28,-92.93,1
8264.0,58369.62,19356.29,-201.95,0
8844.0,106712.55,32866.25,270.03,0
6346.0,27129.15,11713.5,400.71,1
6238.0,48049.32,21252.58,49.06,0
14176.0,114750.77,22204.75,559.25,1
3617.0,36029.34,27289.71,-40.65,0
3658.0,33555.38,25454.22,-153.15,0
1490.0,16315.65,29988.14,-417.74,0
7365.0,59513.81,22135.88,102.14,0
1540.0,7657.35,13573.2,-254.09,1
1443.0,34176.06,62618.86,-79.04,0
2505.0,18604.7,20335.05,-315.58,0
4256.0,53041.45,34155.4,-106.87,0
3221.0,33639.68,28381.15,-236.97,0
1893.0,12935.15,18721.71,-91.12,1
2634.0,9475.24,9859.22,-262.67,1
15194.0,137769.6,24716.14,610.86,1
4652.0,41076.99,25734.51,-61.43,0
9859.0,48918.42,13589.12,360.92,1
6983.0,80341.02,31538.36,207.75,0
1939.0,7197.3,10171.01,14.49,1
20961.0,25349.51,3314.38,532.11,1
6673.0,25869.9,10744.39,181.02,1
9233.0,82153.16,24731.28,364.72,0
3290.0,32100.56,26793.48,-209.26,0
2203.0,19741.36,24714.14,-400.16,0
4346.0,26973.79,17002.09,67.12,1
2914.0,14458.1,13592.15,13.49,1
6936.0,51278.38,20338.24,-59.92,0
2048.0,12646.4,16917.81,-269.93,1
4371.0,31849.64,20206.54,-209.9,0
5135.0,33815.23,18058.86,-54.43,1
2956.0,29420.82,27279.6,-256.07,0
3264.0,24016.28,20174.69,-276.78,0
20685.0,126753.09,16771.66,426.88,1
3828.0,33323.32,23792.88,-36.19,0
9358.0,81056.04,23763.09,430.37,1
6792.0,49908.42,20374.44,243.75,1
1052.0,13080.08,34149.1,-200.0,0
6812.0,41396.68,16840.0,220.38,1
2280.0,41203.51,49510.92,-262.23,0
9008.0,39184.8,11919.0,139.43,1
5402.0,47055.08,23849.01,-15.79,0
10867.0,80335.58,20280.98,387.26,1
2393.0,5803.02,6644.5,69.73,1
2700.0,19979.0,20339.65,-303.0,0
6623.0,46442.28,19478.04,3.87,1
4017.0,7431.45,5069.0,206.77,1
5504.0,39418.05,19817.99,192.67,1
2802.0,10432.05,10204.95,110.18,1
8013.0,19732.01,6747.25,158.07,1
5883.0,42939.3,19995.4,138.1,1
4018.0,41145.74,28482.94,192.88,0
1185.0,12865.22,29795.06,-316.8,0
1931.0,16436.68,23404.12,-553.33,0
1784.0,4354.45,6682.08,-289.37,1
7183.0,44372.36,16985.18,193.06,1
2493.0,21269.45,22933.95,-99.59,0
8782.0,76488.96,23824.04,173.69,0
1847.0,34910.51,51359.98,-343.41,0
11008.0,123450.58,30775.38,320.16,0
18777.0,92582.48,13541.55,574.37,1
12403.0,44210.7,9755.42,230.02,1
11555.0,57340.44,13597.5,703.58,1
7916.0,27508.1,9521.5,227.76,1
3150.0,74313.14,64313.26,-234.95,0
1121.0,2759.22,6746.01,-190.85,1
2543.0,18833.85,20338.32,-353.45,0
12247.0,31510.68,7113.73,704.95,1
7334.0,78549.72,29309.5,354.63,0
13394.0,47289.5,9757.94,640.68,1
129481.0,283316.44,6021.22,1166.17,3
22914.0,91686.79,10921.63,815.53,1
22320.0,58805.58,7275.78,1160.97,1
3949.0,15869.62,10963.22,98.32,1
7135.0,20662.34,7935.58,88.35,1
6097.0,44922.26,19976.92,249.86,1
10131.0,30793.42,8255.17,118.24,1
85122.0,588707.1,20443.67,130.08,3
24476.0,43028.72,4834.18,880.42,1
13443.0,15808.97,3222.24,421.24,1
12497.0,46406.1,10404.35,536.47,1
13710.0,33696.43,6799.61,669.57,1
7458.0,20709.25,7983.64,165.7,1
133105.0,155723.05,3205.39,1094.81,3
63703.0,77393.12,3374.17,841.99,1
16880.0,53776.2,8697.82,292.82,1
27684.0,32513.95,3213.26,659.35,1
3008.0,18515.63,17496.59,61.53,1
30415.0,210888.23,20323.7,468.91,1
21194.0,118458.38,15452.59,1084.03,1
9281.0,45214.51,13288.69,332.97,1
9522.0,79010.24,22738.2,483.72,1
36540.0,80432.06,6031.63,831.82,1
14223.0,45913.01,9019.08,370.18,1
4609.0,22087.26,13014.65,110.09,1
7616.0,28177.86,10431.04,320.7,1
19850.0,79819.18,10980.43,495.08,1
125878.0,147369.55,3208.75,1797.25,3
2632.0,18519.3,20167.22,-148.44,0
6276.0,46135.32,21234.34,208.16,1
8910.0,27250.27,8244.07,296.03,1
25232.0,52669.66,5762.42,716.84,1
17746.0,66073.98,10508.93,735.68,1
12100.0,131415.64,30145.58,543.19,0
4609.0,13715.09,8151.0,169.8,1
26066.0,57766.99,6029.47,638.38,1
14670.0,39245.92,7258.39,193.15,1
46194.0,54063.46,3211.78,381.47,1
128933.0,282035.2,6021.22,1307.94,3
28223.0,90998.83,9037.57,554.04,1
28353.0,62692.52,6029.99,937.88,1
126250.0,147967.22,3210.74,1549.66,3
19678.0,78443.16,10975.58,506.45,1
8021.0,57553.9,19656.24,204.2,1
11705.0,30791.21,7311.8,405.22,1
5069.0,36375.14,19662.24,125.02,1
12633.0,58667.65,12724.56,438.37,1
12884.0,15151.58,3222.24,399.75,1
7349.0,55139.12,21267.18,306.67,1
22681.0,50761.36,6186.26,717.01,1
56993.0,263214.84,12683.84,1338.78,3
3071.0,8233.73,7350.64,-62.48,1
3738.0,10199.81,7896.98,-80.8,1
54082.0,117943.88,6025.63,1190.95,3
10509.0,66146.65,17806.7,368.65,1
3304.0,6660.86,5523.84,124.8,1
40287.0,103300.92,7113.17,641.1,1
10646.0,50467.28,13130.78,764.47,1
18539.0,48916.36,7194.9,822.05,1
11429.0,35776.56,8547.24,498.64,1
11572.0,46074.36,10785.2,359.53,1
16760.0,27315.08,4466.82,912.15,1
52439.0,124545.07,6506.74,899.63,3
4967.0,21316.49,11765.95,214.17,1
17031.0,51328.49,8216.57,357.88,1
8813.0,10351.94,3213.26,420.14,1
10326.0,24591.78,6491.56,343.63,1
7688.0,45092.88,15898.21,281.02,1
11959.0,28268.98,6517.97,547.65,1
20120.0,53850.08,7296.35,284.86,1
10705.0,42669.19,10900.66,375.57,1
14155.0,100354.63,21231.08,550.65,1
2689.0,9922.46,9975.35,-131.38,1
4961.0,19952.86,10822.48,39.53,1
1681.0,12992.45,20368.75,-225.81,0
10737.0,96323.93,24554.71,657.93,1
13865.0,96663.09,20376.18,575.61,1
67513.0,79238.47,3213.31,660.72,1
34855.0,82748.39,6498.36,689.76,1
2047.0,14443.76,20233.79,-223.03,0
148487.0,174187.94,3210.72,1011.98,3
48201.0,96228.23,5507.96,399.4,1
39026.0,272027.3,20199.98,341.49,1
29338.0,167979.62,15978.16,915.74,1
3009.0,12164.28,10817.11,31.55,1
12508.0,50216.48,10909.22,386.11,1
11783.0,33003.96,7681.34,140.0,1
22191.0,48767.16,6027.5,658.0,1
5763.0,40820.14,20013.28,230.16,1
18726.0,73519.54,10878.53,797.93,1
7794.0,34995.46,12559.78,237.87,1
92357.0,773512.4,21997.54,572.59,3
25506.0,29995.06,3222.24,413.78,1
5783.0,38484.92,18771.67,27.73,1
63632.0,74453.76,3213.31,285.02,1
11058.0,26299.28,6498.38,595.89,1
12979.0,27329.9,5767.2,499.56,1
19269.0,89317.08,12796.48,543.97,1
36709.0,148215.67,10922.7,753.07,1
9650.0,21901.97,6253.03,363.17,1
30248.0,119291.78,10894.85,578.6,1
5389.0,36598.18,20330.98,46.37,1
24249.0,72747.0,8220.0,822.76,1
8357.0,22320.24,7118.53,75.87,1
75548.0,166296.86,6018.67,1132.96,3
2198.0,15772.85,19662.24,-21.92,1
22462.0,53343.19,6502.36,752.5,1
53027.0,62227.76,3213.94,1115.72,3
8803.0,35305.37,10906.08,255.17,1
9481.0,39804.6,11601.55,457.75,1
10797.0,32258.93,8192.65,240.72,1
13983.0,35585.81,7096.69,334.88,1
10386.0,12213.94,3222.24,309.26,1
6417.0,25629.35,10872.52,219.62,1
26397.0,57249.31,6026.74,1068.24,1
21909.0,31780.51,4132.1,1024.05,1
5269.0,12519.14,6510.24,184.77,1
15477.0,62240.2,10905.78,461.86,1
17869.0,45609.42,7077.97,329.62,1
4271.0,26230.63,16671.17,30.83,1
3174.0,8856.86,8018.2,-50.74,1
22393.0,53064.67,6525.48,596.12,1
11510.0,52642.52,12853.25,814.77,1
37304.0,295637.06,22050.25,558.78,3
22883.0,47935.44,5746.5,733.32,1
2806.0,9537.46,9193.92,279.94,1
13134.0,28924.49,6032.06,805.53,1
12350.0,45190.61,10455.16,701.02,1
10307.0,24489.43,6510.24,385.69,1
9016.0,27035.2,8220.53,-57.37,1
6019.0,33351.86,15458.22,114.23,1
49603.0,117806.65,6497.92,863.49,1
10988.0,32792.62,8207.59,179.13,1
31313.0,36824.09,3222.24,445.14,1
9076.0,75362.93,22744.1,419.23,1
7679.0,30685.01,10892.54,76.0,1
22700.0,40027.48,4828.52,825.41,1
14604.0,34668.74,6477.97,659.42,1
13132.0,109694.59,22873.8,663.02,1
20066.0,23597.62,3222.24,426.11,1
11715.0,31402.21,7309.5,72.2,1
5742.0,33624.85,17697.24,154.4,1
3559.0,20980.42,17784.92,51.98,1
12818.0,15073.97,3222.24,624.68,1
28516.0,163948.89,15975.53,607.53,1
4018.0,54840.37,36061.21,75.6,0
14651.0,138829.58,26210.98,753.16,1
18661.0,42022.94,6181.85,661.37,1
37292.0,65970.12,4831.61,979.42,1
17689.0,20802.26,3222.24,396.16,1
7381.0,20895.31,7986.04,141.32,1
5454.0,33634.28,17157.02,162.74,1
6111.0,34272.96,15538.42,223.07,1
5397.0,35296.99,17368.21,19.88,1
1998.0,5370.62,7365.12,60.75,1
88124.0,103391.98,3205.46,1204.22,3
66572.0,146633.73,6031.22,1095.09,3
19873.0,23238.94,3213.41,538.14,1
5955.0,42512.54,19916.29,307.32,1
34194.0,87010.9,7094.26,411.25,1
10832.0,60400.49,15442.51,666.87,1
14923.0,37734.06,7079.83,617.48,1
7002.0,26464.34,10521.72,92.12,1
63931.0,438750.53,20440.27,217.11,3
5798.0,35624.34,18287.78,351.32,1
32896.0,74329.21,6158.33,798.68,1
65333.0,155221.53,6500.74,1147.86,3
13721.0,77968.5,15967.01,635.7,1
12047.0,42927.7,9704.77,479.63,1
7944.0,29179.92,10537.99,316.49,1
12277.0,126559.26,28300.44,819.81,0
13862.0,153508.98,30446.1,785.86,0
2273.0,9760.51,11768.89,95.39,1
18013.0,207575.9,31530.95,843.64,0
22946.0,36232.66,4298.4,544.9,1
17593.0,42255.38,6565.06,693.42,1
34189.0,120941.17,9700.72,581.84,1
80580.0,96696.0,3287.6,1107.96,3
17658.0,44885.53,7017.32,877.25,1
5434.0,38963.95,19654.48,84.98,1
24651.0,268931.75,30142.9,742.53,0
6442.0,23027.09,9795.86,175.06,1
4459.0,12704.87,8010.96,58.03,1
21841.0,25562.52,3213.26,1024.26,1
7358.0,51973.04,20027.14,427.34,1
19343.0,54749.78,7705.67,346.81,1
10464.0,65207.96,18075.11,315.98,1
31163.0,173797.72,15458.02,892.64,1
14126.0,37806.53,7301.77,70.33,1
28501.0,67650.16,6502.75,766.26,1
8055.0,45697.56,15967.03,236.57,1
7939.0,24167.26,8235.29,109.69,1
10330.0,74229.35,20269.56,508.94,1
35586.0,41384.64,3213.31,260.13,1
29936.0,76375.6,7092.71,443.41,1
19041.0,22298.04,3213.31,665.53,1
12592.0,32422.58,7116.8,959.43,1
63677.0,74765.11,3207.62,651.32,1
8784.0,52344.8,16014.55,216.53,1
30148.0,72310.75,6535.27,980.28,1
15506.0,61181.38,10798.9,751.62,1
25581.0,56308.32,6034.08,462.83,1
15869.0,44804.69,7710.01,357.31,1
29003.0,64061.6,6047.06,628.49,1
4151.0,28932.5,20101.4,49.65,1
2989.0,21871.14,20259.14,-123.05,0
12353.0,34556.21,7626.56,444.89,1
13156.0,46616.76,9640.25,522.2,1
23329.0,48958.34,5693.63,739.62,1
16406.0,97117.05,16255.12,945.11,1
49258.0,198511.52,10918.54,963.85,3
234594.0,274784.34,3210.65,2346.69,3
41164.0,105176.62,7037.87,579.62,1
11134.0,25516.18,6409.3,358.48,1
25088.0,57013.9,6396.02,421.28,1
19939.0,49689.44,6978.86,717.87,1
10566.0,48672.0,12516.73,100.22,1
12136.0,55121.48,12516.42,507.29,1
2337.0,28602.23,33293.53,-156.03,0
3088.0,10070.88,8850.41,178.76,1
5285.0,15849.6,8291.27,108.72,1
21713.0,36729.36,4692.61,751.79,1
9713.0,29024.41,8192.84,425.55,1
7779.0,25472.21,9079.87,261.09,1
7068.0,25705.99,9915.38,231.22,1
82174.0,187584.23,6364.61,222.63,3
22186.0,74929.08,9116.18,592.35,1
3939.0,12146.71,8644.79,76.04,1
68058.0,96161.37,3850.15,333.58,1
2083.0,9153.98,12248.74,81.62,1
21105.0,178368.19,23239.04,437.1,1
98911.0,376201.88,10437.07,584.78,3
15004.0,43978.97,8034.78,574.35,1
121679.0,116079.0,2756.02,519.07,3
19558.0,164975.4,23169.67,401.56,0
6429.0,9861.84,4200.91,68.87,1
20448.0,61424.74,8211.96,549.52,1
10573.0,47888.78,12533.64,333.02,1
30957.0,84928.08,7678.01,582.09,1
8510.0,21874.88,6916.28,455.67,1
7158.0,33043.46,12527.63,43.86,1
33843.0,433459.75,34943.71,748.69,3
23954.0,126237.97,14432.47,326.5,1
28180.0,67843.98,6889.9,181.05,1
18673.0,45416.65,6906.91,80.27,1
13300.0,37666.97,7295.11,14.66,1
24466.0,72452.46,8202.58,662.47,1
11099.0,67706.33,17089.06,165.39,1
38948.0,161959.31,11418.89,234.96,1
5160.0,44687.56,23738.99,152.53,0
12832.0,92732.41,19818.91,712.86,1
5376.0,31344.96,15579.9,150.4,1
4590.0,13751.27,8219.1,10.99,1
8554.0,38429.68,12462.31,310.44,1
20821.0,51030.86,6876.85,337.27,1
9749.0,32019.23,9109.1,264.88,1
16352.0,48847.9,8225.89,655.44,1
5634.0,47082.9,22564.33,189.4,0
2637.0,12319.94,12560.88,46.32,1
22363.0,75053.34,9119.86,672.27,1
4545.0,43443.4,26056.08,140.26,0
19894.0,58262.54,8139.36,647.39,1
16323.0,19587.6,3288.0,296.58,1
17112.0,51313.64,8047.56,500.84,1
27930.0,405252.6,41124.7,529.73,0
5487.0,46741.33,23281.68,220.66,0
55781.0,178683.55,8970.76,562.52,3
15702.0,46944.8,8223.7,596.59,1
52677.0,443694.16,23192.72,698.52,3
2049.0,9647.09,12825.24,32.77,1
11999.0,70044.66,15965.53,653.15,1
28258.0,200753.05,19545.16,582.5,1
17483.0,150758.0,23856.88,328.29,0
37533.0,87596.08,6422.62,1014.6,1
11633.0,75308.62,17959.94,476.48,1
44170.0,144510.58,9074.1,596.66,1
12691.0,34999.63,7555.2,366.5,1
47942.0,54602.98,3145.1,475.02,1
12407.0,86294.16,19103.64,603.9,1
13873.0,34506.47,6842.15,263.65,1
2086.0,18135.37,23712.01,-310.49,0
3528.0,39437.33,31392.24,31.82,0
16234.0,116206.63,19256.57,184.41,1
1123.0,6037.25,14730.24,-60.65,1
11823.0,38528.8,9004.93,403.18,1
1094.0,7814.54,19611.84,-106.91,1
27474.0,82994.72,8247.76,685.94,1
26771.0,75633.89,7678.22,398.39,1
5596.0,66799.54,33079.43,96.97,0
4655.0,35226.08,20678.23,-160.85,0
12208.0,145370.06,32556.82,555.12,0
12673.0,58143.8,12557.44,571.07,1
38550.0,93406.05,6925.72,407.53,1
23618.0,70464.89,8160.29,500.69,1
32492.0,230924.44,19539.68,709.62,3
13668.0,113846.71,22866.65,454.59,1
4957.0,18265.19,10410.28,113.16,1
14308.0,59276.14,11617.52,698.93,1
24639.0,71915.74,8140.52,423.95,1
2823.0,34282.36,33365.86,-162.34,0
10568.0,88204.95,23206.5,674.39,1
3505.0,16479.38,12977.83,70.93,1
1678.0,18013.32,29169.14,-26.03,0
6238.0,19192.94,8700.85,76.35,1
18911.0,78700.84,11373.26,287.88,1
27113.0,81379.4,8108.4,560.61,1
3726.0,5691.2,4199.89,89.14,1
6030.0,31972.56,14528.22,351.61,1
1282.0,12243.1,26168.69,-110.58,0
2575.0,23357.02,23702.62,106.86,0
22493.0,52984.06,6416.16,495.08,1
19152.0,57505.38,8045.46,547.69,1
18670.0,133875.56,19622.98,554.36,1
2923.0,38478.37,36069.36,93.84,0
21734.0,183253.56,23181.19,637.24,1
19455.0,162768.9,23591.48,612.89,1
7084.0,26295.0,9612.91,350.84,1
14805.0,92170.32,17167.01,419.1,1
14748.0,35124.95,6471.07,385.1,1
8799.0,32551.67,10048.45,338.95,1
16703.0,59383.39,9611.09,498.3,1
7259.0,20499.5,7712.41,34.79,1
4952.0,35785.8,19827.61,164.67,1
23982.0,91687.28,10538.71,356.79,1
7083.0,23247.2,9067.54,248.7,1
4156.0,13314.64,8938.74,62.82,1
12601.0,131655.03,26400.29,318.24,0
25051.0,57812.12,6270.58,590.0,1
6143.0,44821.94,19705.34,239.85,1
10173.0,36088.87,9839.53,266.91,1
27978.0,83764.92,8267.58,601.22,1
8337.0,27170.69,8928.19,297.26,1
12128.0,23749.2,5203.72,556.27,1
10883.0,63581.96,15902.14,348.45,1
5398.0,19153.03,9591.24,97.42,1
7958.0,25783.97,8716.22,218.68,1
9848.0,28963.19,8037.38,328.01,1
11027.0,59854.38,15197.09,208.75,1
3690.0,31788.95,23475.38,-50.55,0
149465.0,140445.45,2755.94,731.7,3
2087.0,23733.46,31162.94,-221.86,0
7790.0,14596.36,5173.04,239.78,1
29533.0,212992.0,19797.55,593.42,1
6821.0,22104.54,8863.7,169.3,1
6141.0,19942.1,8975.77,182.37,1
14079.0,50238.56,9776.47,625.43,1
19907.0,54605.74,7638.17,655.55,1
12204.0,44888.52,9496.33,205.99,1
15085.0,44905.06,8225.1,571.59,1
19641.0,44070.52,6163.09,659.43,1
26426.0,94310.34,9789.46,577.64,1
